transaction_id,data_hora,ativo,quantidade,tipo_operacao,moeda,cliente_id,canal,mercado,arquivo_origem,importado_em
BTCX-00006593,2025-04-17 16:47:00+00:00,BTC,0.35,VENDA,USD,C002,ONLINE,EU,btc_planilha.xlsx,2025-08-13 17:52:37.212347+00:00
BTCX-00006594,2025-04-17 14:46:00+00:00,BTC,0.42,VENDA,USD,C005,RETAIL,EU,btc_planilha.xlsx,2025-08-13 17:52:37.212398+00:00
BTCX-00006595,2025-04-17 10:34:00+00:00,BTC,0.5,VENDA,USD,C007,ONLINE,EU,btc_planilha.xlsx,2025-08-13 17:52:37.212453+00:00
BTCX-00006596,2025-04-17 16:25:00+00:00,BTC,0.45,COMPRA,USD,C005,ONLINE,EU,btc_planilha.xlsx,2025-08-13 17:52:37.212506+00:00
BTCX-00006597,2025-04-17 18:00:00+00:00,BTC,0.42,COMPRA,USD,C010,DISTRIB,BR,btc_planilha.xlsx,2025-08-13 17:52:37.212560+00:00
BTCX-00006598,2025-04-17 16:37:00+00:00,BTC,0.19,VENDA,USD,C002,DISTRIB,US,btc_planilha.xlsx,2025-08-13 17:52:37.212619+00:00
BTCX-00006599,2025-04-17 16:43:00+00:00,BTC,0.42,VENDA,USD,C005,DISTRIB,US,btc_planilha.xlsx,2025-08-13 17:52:37.212677+00:00
BTCX-00006600,2025-04-17 10:54:00+00:00,BTC,0.03,VENDA,USD,C010,DISTRIB,EU,btc_planilha.xlsx,2025-08-13 17:52:37.212735+00:00
BTCX-00006601,2025-04-17 11:47:00+00:00,BTC,0.28,COMPRA,USD,C009,DISTRIB,EU,btc_planilha.xlsx,2025-08-13 17:52:37.212788+00:00
BTCX-00006602,2025-04-17 14:18:00+00:00,BTC,0.42,COMPRA,USD,C009,DISTRIB,US,btc_planilha.xlsx,2025-08-13 17:52:37.212839+00:00
BTCX-00006603,2025-04-17 14:36:00+00:00,BTC,0.07,VENDA,USD,C004,ONLINE,EU,btc_planilha.xlsx,2025-08-13 17:52:37.212889+00:00
BTCX-00006604,2025-04-18 12:21:00+00:00,BTC,0.38,COMPRA,USD,C003,RETAIL,EU,btc_planilha.xlsx,2025-08-13 17:52:37.212947+00:00
BTCX-00006605,2025-04-18 14:40:00+00:00,BTC,0.41,COMPRA,USD,C007,DISTRIB,EU,btc_planilha.xlsx,2025-08-13 17:52:37.212999+00:00
BTCX-00006606,2025-04-18 20:50:00+00:00,BTC,0.37,VENDA,USD,C001,DISTRIB,EU,btc_planilha.xlsx,2025-08-13 17:52:37.213052+00:00
BTCX-00006607,2025-04-18 14:28:00+00:00,BTC,0.33,COMPRA,USD,C007,RETAIL,US,btc_planilha.xlsx,2025-08-13 17:52:37.213108+00:00
BTCX-00006608,2025-04-18 14:26:00+00:00,BTC,0.43,COMPRA,USD,C010,DISTRIB,US,btc_planilha.xlsx,2025-08-13 17:52:37.213165+00:00
BTCX-00006609,2025-04-18 17:19:00+00:00,BTC,0.14,VENDA,USD,C010,RETAIL,BR,btc_planilha.xlsx,2025-08-13 17:52:37.213221+00:00
BTCX-00006610,2025-04-18 16:53:00+00:00,BTC,0.45,COMPRA,USD,C008,ONLINE,US,btc_planilha.xlsx,2025-08-13 17:52:37.213277+00:00
BTCX-00006611,2025-04-18 19:42:00+00:00,BTC,0.07,VENDA,USD,C008,DISTRIB,US,btc_planilha.xlsx,2025-08-13 17:52:37.213329+00:00
BTCX-00006612,2025-04-18 10:56:00+00:00,BTC,0.44,COMPRA,USD,C010,DISTRIB,EU,btc_planilha.xlsx,2025-08-13 17:52:37.213379+00:00
BTCX-00006613,2025-04-18 09:41:00+00:00,BTC,0.41,COMPRA,USD,C010,DISTRIB,EU,btc_planilha.xlsx,2025-08-13 17:52:37.213431+00:00
BTCX-00006614,2025-04-18 17:13:00+00:00,BTC,0.25,COMPRA,USD,C002,ONLINE,BR,btc_planilha.xlsx,2025-08-13 17:52:37.213488+00:00
BTCX-00006615,2025-04-18 12:45:00+00:00,BTC,0.46,VENDA,USD,C003,DISTRIB,BR,btc_planilha.xlsx,2025-08-13 17:52:37.213544+00:00
BTCX-00006616,2025-04-18 12:57:00+00:00,BTC,0.13,VENDA,USD,C006,RETAIL,EU,btc_planilha.xlsx,2025-08-13 17:52:37.213600+00:00
BTCX-00006617,2025-04-18 18:21:00+00:00,BTC,0.09,VENDA,USD,C003,RETAIL,BR,btc_planilha.xlsx,2025-08-13 17:52:37.213657+00:00
BTCX-00006618,2025-04-19 12:05:00+00:00,BTC,0.49,COMPRA,USD,C002,RETAIL,US,btc_planilha.xlsx,2025-08-13 17:52:37.213719+00:00
BTCX-00006619,2025-04-19 14:12:00+00:00,BTC,0.11,VENDA,USD,C005,ONLINE,US,btc_planilha.xlsx,2025-08-13 17:52:37.213778+00:00
BTCX-00006620,2025-04-19 20:42:00+00:00,BTC,0.46,VENDA,USD,C006,ONLINE,US,btc_planilha.xlsx,2025-08-13 17:52:37.213829+00:00
BTCX-00006621,2025-04-19 18:28:00+00:00,BTC,0.1,VENDA,USD,C001,RETAIL,EU,btc_planilha.xlsx,2025-08-13 17:52:37.213882+00:00
BTCX-00006622,2025-04-19 09:12:00+00:00,BTC,0.09,COMPRA,USD,C001,ONLINE,US,btc_planilha.xlsx,2025-08-13 17:52:37.213934+00:00
BTCX-00006623,2025-04-19 16:31:00+00:00,BTC,0.05,VENDA,USD,C006,DISTRIB,EU,btc_planilha.xlsx,2025-08-13 17:52:37.213985+00:00
BTCX-00006624,2025-04-19 14:56:00+00:00,BTC,0.03,COMPRA,USD,C010,RETAIL,US,btc_planilha.xlsx,2025-08-13 17:52:37.214038+00:00
BTCX-00006625,2025-04-19 14:23:00+00:00,BTC,0.23,VENDA,USD,C002,ONLINE,BR,btc_planilha.xlsx,2025-08-13 17:52:37.214097+00:00
BTCX-00006626,2025-04-19 09:02:00+00:00,BTC,0.27,COMPRA,USD,C001,DISTRIB,US,btc_planilha.xlsx,2025-08-13 17:52:37.214155+00:00
BTCX-00006627,2025-04-19 10:12:00+00:00,BTC,0.27,VENDA,USD,C010,DISTRIB,US,btc_planilha.xlsx,2025-08-13 17:52:37.214211+00:00
BTCX-00006628,2025-04-19 18:17:00+00:00,BTC,0.31,VENDA,USD,C006,ONLINE,BR,btc_planilha.xlsx,2025-08-13 17:52:37.214268+00:00
BTCX-00006629,2025-04-19 10:35:00+00:00,BTC,0.37,COMPRA,USD,C004,RETAIL,EU,btc_planilha.xlsx,2025-08-13 17:52:37.214319+00:00
BTCX-00006630,2025-04-19 10:40:00+00:00,BTC,0.1,VENDA,USD,C008,RETAIL,EU,btc_planilha.xlsx,2025-08-13 17:52:37.214377+00:00
BTCX-00006631,2025-04-20 15:20:00+00:00,BTC,0.02,VENDA,USD,C004,RETAIL,US,btc_planilha.xlsx,2025-08-13 17:52:37.214436+00:00
BTCX-00006632,2025-04-20 10:57:00+00:00,BTC,0.1,COMPRA,USD,C004,ONLINE,EU,btc_planilha.xlsx,2025-08-13 17:52:37.214489+00:00
BTCX-00006633,2025-04-20 19:15:00+00:00,BTC,0.42,COMPRA,USD,C006,DISTRIB,US,btc_planilha.xlsx,2025-08-13 17:52:37.214542+00:00
BTCX-00006634,2025-04-20 13:18:00+00:00,BTC,0.27,VENDA,USD,C007,ONLINE,EU,btc_planilha.xlsx,2025-08-13 17:52:37.214598+00:00
BTCX-00006635,2025-04-20 09:59:00+00:00,BTC,0.17,VENDA,USD,C006,DISTRIB,US,btc_planilha.xlsx,2025-08-13 17:52:37.214657+00:00
BTCX-00006636,2025-04-20 14:37:00+00:00,BTC,0.22,COMPRA,USD,C004,ONLINE,US,btc_planilha.xlsx,2025-08-13 17:52:37.214714+00:00
BTCX-00006637,2025-04-20 12:45:00+00:00,BTC,0.22,VENDA,USD,C003,ONLINE,US,btc_planilha.xlsx,2025-08-13 17:52:37.214773+00:00
BTCX-00006638,2025-04-20 16:31:00+00:00,BTC,0.5,VENDA,USD,C001,ONLINE,BR,btc_planilha.xlsx,2025-08-13 17:52:37.214824+00:00
BTCX-00006639,2025-04-20 19:08:00+00:00,BTC,0.32,VENDA,USD,C007,ONLINE,EU,btc_planilha.xlsx,2025-08-13 17:52:37.214876+00:00
BTCX-00006640,2025-04-20 20:38:00+00:00,BTC,0.04,VENDA,USD,C009,RETAIL,US,btc_planilha.xlsx,2025-08-13 17:52:37.214926+00:00
BTCX-00006641,2025-04-20 09:01:00+00:00,BTC,0.34,COMPRA,USD,C008,RETAIL,EU,btc_planilha.xlsx,2025-08-13 17:52:37.214985+00:00
BTCX-00006642,2025-04-20 12:25:00+00:00,BTC,0.37,VENDA,USD,C006,RETAIL,EU,btc_planilha.xlsx,2025-08-13 17:52:37.215042+00:00
BTCX-00006643,2025-04-21 15:56:00+00:00,BTC,0.37,COMPRA,USD,C010,ONLINE,EU,btc_planilha.xlsx,2025-08-13 17:52:37.215107+00:00
BTCX-00006644,2025-04-21 11:09:00+00:00,BTC,0.04,VENDA,USD,C006,DISTRIB,US,btc_planilha.xlsx,2025-08-13 17:52:37.215166+00:00
BTCX-00006645,2025-04-21 19:01:00+00:00,BTC,0.26,COMPRA,USD,C002,DISTRIB,EU,btc_planilha.xlsx,2025-08-13 17:52:37.215223+00:00
BTCX-00006646,2025-04-21 09:27:00+00:00,BTC,0.42,VENDA,USD,C004,ONLINE,EU,btc_planilha.xlsx,2025-08-13 17:52:37.215278+00:00
BTCX-00006647,2025-04-21 10:21:00+00:00,BTC,0.44,COMPRA,USD,C001,ONLINE,BR,btc_planilha.xlsx,2025-08-13 17:52:37.215329+00:00
BTCX-00006648,2025-04-21 09:13:00+00:00,BTC,0.38,COMPRA,USD,C008,DISTRIB,US,btc_planilha.xlsx,2025-08-13 17:52:37.215380+00:00
BTCX-00006649,2025-04-21 18:02:00+00:00,BTC,0.3,VENDA,USD,C009,RETAIL,US,btc_planilha.xlsx,2025-08-13 17:52:37.215430+00:00
BTCX-00006650,2025-04-21 11:58:00+00:00,BTC,0.08,VENDA,USD,C004,ONLINE,EU,btc_planilha.xlsx,2025-08-13 17:52:37.215481+00:00
BTCX-00006651,2025-04-21 10:35:00+00:00,BTC,0.42,COMPRA,USD,C002,RETAIL,BR,btc_planilha.xlsx,2025-08-13 17:52:37.215536+00:00
BTCX-00006652,2025-04-21 19:52:00+00:00,BTC,0.15,COMPRA,USD,C007,RETAIL,EU,btc_planilha.xlsx,2025-08-13 17:52:37.215594+00:00
BTCX-00006653,2025-04-21 11:36:00+00:00,BTC,0.25,COMPRA,USD,C007,ONLINE,BR,btc_planilha.xlsx,2025-08-13 17:52:37.215651+00:00
BTCX-00006654,2025-04-21 14:14:00+00:00,BTC,0.02,VENDA,USD,C008,ONLINE,BR,btc_planilha.xlsx,2025-08-13 17:52:37.215710+00:00
BTCX-00006655,2025-04-21 11:58:00+00:00,BTC,0.27,COMPRA,USD,C010,ONLINE,EU,btc_planilha.xlsx,2025-08-13 17:52:37.215768+00:00
BTCX-00006656,2025-04-22 11:32:00+00:00,BTC,0.15,VENDA,USD,C003,DISTRIB,EU,btc_planilha.xlsx,2025-08-13 17:52:37.215826+00:00
BTCX-00006657,2025-04-22 13:11:00+00:00,BTC,0.3,COMPRA,USD,C007,DISTRIB,US,btc_planilha.xlsx,2025-08-13 17:52:37.215879+00:00
BTCX-00006658,2025-04-22 18:35:00+00:00,BTC,0.21,VENDA,USD,C001,RETAIL,EU,btc_planilha.xlsx,2025-08-13 17:52:37.215931+00:00
BTCX-00006659,2025-04-22 17:56:00+00:00,BTC,0.29,COMPRA,USD,C002,RETAIL,BR,btc_planilha.xlsx,2025-08-13 17:52:37.215983+00:00
BTCX-00006660,2025-04-22 09:25:00+00:00,BTC,0.13,COMPRA,USD,C009,ONLINE,EU,btc_planilha.xlsx,2025-08-13 17:52:37.216034+00:00
BTCX-00006661,2025-04-22 19:33:00+00:00,BTC,0.45,COMPRA,USD,C008,ONLINE,BR,btc_planilha.xlsx,2025-08-13 17:52:37.216091+00:00
BTCX-00006662,2025-04-22 15:36:00+00:00,BTC,0.36,COMPRA,USD,C003,DISTRIB,US,btc_planilha.xlsx,2025-08-13 17:52:37.216150+00:00
BTCX-00006663,2025-04-22 15:45:00+00:00,BTC,0.27,VENDA,USD,C006,RETAIL,EU,btc_planilha.xlsx,2025-08-13 17:52:37.216207+00:00
BTCX-00006664,2025-04-22 14:08:00+00:00,BTC,0.48,VENDA,USD,C006,DISTRIB,US,btc_planilha.xlsx,2025-08-13 17:52:37.216263+00:00
BTCX-00006665,2025-04-22 09:54:00+00:00,BTC,0.37,VENDA,USD,C010,RETAIL,BR,btc_planilha.xlsx,2025-08-13 17:52:37.216314+00:00
BTCX-00006666,2025-04-22 19:27:00+00:00,BTC,0.17,VENDA,USD,C008,ONLINE,EU,btc_planilha.xlsx,2025-08-13 17:52:37.216366+00:00
BTCX-00006667,2025-04-22 19:16:00+00:00,BTC,0.22,COMPRA,USD,C004,DISTRIB,US,btc_planilha.xlsx,2025-08-13 17:52:37.216418+00:00
BTCX-00006668,2025-04-22 12:28:00+00:00,BTC,0.36,VENDA,USD,C002,RETAIL,US,btc_planilha.xlsx,2025-08-13 17:52:37.216472+00:00
BTCX-00006669,2025-04-23 16:35:00+00:00,BTC,0.35,VENDA,USD,C008,ONLINE,US,btc_planilha.xlsx,2025-08-13 17:52:37.216536+00:00
BTCX-00006670,2025-04-23 09:51:00+00:00,BTC,0.45,VENDA,USD,C002,DISTRIB,US,btc_planilha.xlsx,2025-08-13 17:52:37.216595+00:00
BTCX-00006671,2025-04-23 16:29:00+00:00,BTC,0.3,COMPRA,USD,C004,DISTRIB,BR,btc_planilha.xlsx,2025-08-13 17:52:37.216652+00:00
BTCX-00006672,2025-04-23 11:57:00+00:00,BTC,0.4,VENDA,USD,C009,ONLINE,EU,btc_planilha.xlsx,2025-08-13 17:52:37.216708+00:00
BTCX-00006673,2025-04-23 13:09:00+00:00,BTC,0.26,COMPRA,USD,C003,RETAIL,BR,btc_planilha.xlsx,2025-08-13 17:52:37.216764+00:00
BTCX-00006674,2025-04-23 17:50:00+00:00,BTC,0.1,VENDA,USD,C001,RETAIL,EU,btc_planilha.xlsx,2025-08-13 17:52:37.216814+00:00
BTCX-00006675,2025-04-23 10:45:00+00:00,BTC,0.42,VENDA,USD,C007,DISTRIB,BR,btc_planilha.xlsx,2025-08-13 17:52:37.216870+00:00
BTCX-00006676,2025-04-23 16:01:00+00:00,BTC,0.01,VENDA,USD,C002,ONLINE,US,btc_planilha.xlsx,2025-08-13 17:52:37.216923+00:00
BTCX-00006677,2025-04-23 10:41:00+00:00,BTC,0.34,VENDA,USD,C007,ONLINE,US,btc_planilha.xlsx,2025-08-13 17:52:37.216974+00:00
BTCX-00006678,2025-04-23 15:46:00+00:00,BTC,0.46,VENDA,USD,C010,RETAIL,EU,btc_planilha.xlsx,2025-08-13 17:52:37.217026+00:00
BTCX-00006679,2025-04-23 09:50:00+00:00,BTC,0.13,COMPRA,USD,C009,RETAIL,EU,btc_planilha.xlsx,2025-08-13 17:52:37.217083+00:00
BTCX-00006680,2025-04-23 15:24:00+00:00,BTC,0.2,VENDA,USD,C006,RETAIL,US,btc_planilha.xlsx,2025-08-13 17:52:37.217139+00:00
BTCX-00006681,2025-04-23 19:04:00+00:00,BTC,0.1,VENDA,USD,C010,RETAIL,EU,btc_planilha.xlsx,2025-08-13 17:52:37.217197+00:00
BTCX-00006682,2025-04-23 12:57:00+00:00,BTC,0.08,COMPRA,USD,C002,DISTRIB,BR,btc_planilha.xlsx,2025-08-13 17:52:37.217255+00:00
BTCX-00006683,2025-04-23 17:43:00+00:00,BTC,0.24,COMPRA,USD,C004,DISTRIB,EU,btc_planilha.xlsx,2025-08-13 17:52:37.217306+00:00
BTCX-00006684,2025-04-24 13:05:00+00:00,BTC,0.26,COMPRA,USD,C004,ONLINE,EU,btc_planilha.xlsx,2025-08-13 17:52:37.217364+00:00
BTCX-00006685,2025-04-24 18:05:00+00:00,BTC,0.4,VENDA,USD,C010,RETAIL,BR,btc_planilha.xlsx,2025-08-13 17:52:37.217417+00:00
BTCX-00006686,2025-04-24 17:28:00+00:00,BTC,0.01,COMPRA,USD,C005,DISTRIB,BR,btc_planilha.xlsx,2025-08-13 17:52:37.217469+00:00
BTCX-00006687,2025-04-24 20:32:00+00:00,BTC,0.5,VENDA,USD,C010,DISTRIB,BR,btc_planilha.xlsx,2025-08-13 17:52:37.217521+00:00
BTCX-00006688,2025-04-24 14:10:00+00:00,BTC,0.03,VENDA,USD,C005,DISTRIB,EU,btc_planilha.xlsx,2025-08-13 17:52:37.217576+00:00
BTCX-00006689,2025-04-24 10:46:00+00:00,BTC,0.04,VENDA,USD,C005,DISTRIB,BR,btc_planilha.xlsx,2025-08-13 17:52:37.217633+00:00
BTCX-00006690,2025-04-24 13:14:00+00:00,BTC,0.15,VENDA,USD,C001,RETAIL,EU,btc_planilha.xlsx,2025-08-13 17:52:37.217690+00:00
BTCX-00006691,2025-04-24 14:46:00+00:00,BTC,0.29,VENDA,USD,C002,DISTRIB,EU,btc_planilha.xlsx,2025-08-13 17:52:37.217747+00:00
BTCX-00006692,2025-04-24 11:41:00+00:00,BTC,0.19,VENDA,USD,C009,ONLINE,EU,btc_planilha.xlsx,2025-08-13 17:52:37.217799+00:00
BTCX-00006693,2025-04-24 09:20:00+00:00,BTC,0.05,COMPRA,USD,C002,ONLINE,EU,btc_planilha.xlsx,2025-08-13 17:52:37.217849+00:00
BTCX-00006694,2025-04-24 09:03:00+00:00,BTC,0.44,VENDA,USD,C007,ONLINE,BR,btc_planilha.xlsx,2025-08-13 17:52:37.217900+00:00
BTCX-00006695,2025-04-24 16:35:00+00:00,BTC,0.48,VENDA,USD,C001,ONLINE,EU,btc_planilha.xlsx,2025-08-13 17:52:37.217955+00:00
BTCX-00006696,2025-04-24 11:00:00+00:00,BTC,0.24,COMPRA,USD,C005,ONLINE,US,btc_planilha.xlsx,2025-08-13 17:52:37.218019+00:00
BTCX-00006697,2025-04-24 19:18:00+00:00,BTC,0.37,VENDA,USD,C007,ONLINE,EU,btc_planilha.xlsx,2025-08-13 17:52:37.218077+00:00
BTCX-00006698,2025-04-24 19:14:00+00:00,BTC,0.46,COMPRA,USD,C001,ONLINE,BR,btc_planilha.xlsx,2025-08-13 17:52:37.218133+00:00
BTCX-00006699,2025-04-24 09:43:00+00:00,BTC,0.12,VENDA,USD,C008,DISTRIB,EU,btc_planilha.xlsx,2025-08-13 17:52:37.218190+00:00
BTCX-00006700,2025-04-25 16:17:00+00:00,BTC,0.42,VENDA,USD,C005,RETAIL,EU,btc_planilha.xlsx,2025-08-13 17:52:37.218254+00:00
BTCX-00006701,2025-04-25 19:42:00+00:00,BTC,0.22,COMPRA,USD,C001,RETAIL,US,btc_planilha.xlsx,2025-08-13 17:52:37.218308+00:00
BTCX-00006702,2025-04-25 14:38:00+00:00,BTC,0.48,VENDA,USD,C001,RETAIL,US,btc_planilha.xlsx,2025-08-13 17:52:37.218360+00:00
BTCX-00006703,2025-04-25 13:53:00+00:00,BTC,0.49,COMPRA,USD,C006,DISTRIB,BR,btc_planilha.xlsx,2025-08-13 17:52:37.218411+00:00
BTCX-00006704,2025-04-25 15:42:00+00:00,BTC,0.44,VENDA,USD,C009,RETAIL,EU,btc_planilha.xlsx,2025-08-13 17:52:37.218462+00:00
BTCX-00006705,2025-04-25 11:03:00+00:00,BTC,0.19,COMPRA,USD,C007,DISTRIB,US,btc_planilha.xlsx,2025-08-13 17:52:37.218513+00:00
BTCX-00006706,2025-04-25 10:22:00+00:00,BTC,0.5,COMPRA,USD,C007,DISTRIB,US,btc_planilha.xlsx,2025-08-13 17:52:37.218569+00:00
BTCX-00006707,2025-04-25 09:50:00+00:00,BTC,0.44,VENDA,USD,C003,ONLINE,BR,btc_planilha.xlsx,2025-08-13 17:52:37.218626+00:00
BTCX-00006708,2025-04-25 12:29:00+00:00,BTC,0.5,COMPRA,USD,C004,DISTRIB,US,btc_planilha.xlsx,2025-08-13 17:52:37.218689+00:00
BTCX-00006709,2025-04-25 15:47:00+00:00,BTC,0.37,VENDA,USD,C009,DISTRIB,EU,btc_planilha.xlsx,2025-08-13 17:52:37.218746+00:00
BTCX-00006710,2025-04-25 10:47:00+00:00,BTC,0.44,VENDA,USD,C009,ONLINE,EU,btc_planilha.xlsx,2025-08-13 17:52:37.218799+00:00
BTCX-00006711,2025-04-25 14:21:00+00:00,BTC,0.32,COMPRA,USD,C006,DISTRIB,US,btc_planilha.xlsx,2025-08-13 17:52:37.218849+00:00
BTCX-00006712,2025-04-25 18:42:00+00:00,BTC,0.03,VENDA,USD,C001,RETAIL,US,btc_planilha.xlsx,2025-08-13 17:52:37.218900+00:00
BTCX-00006713,2025-04-25 18:46:00+00:00,BTC,0.26,COMPRA,USD,C002,DISTRIB,US,btc_planilha.xlsx,2025-08-13 17:52:37.218950+00:00
BTCX-00006714,2025-04-25 18:39:00+00:00,BTC,0.03,COMPRA,USD,C001,ONLINE,US,btc_planilha.xlsx,2025-08-13 17:52:37.219004+00:00
BTCX-00006715,2025-04-25 17:25:00+00:00,BTC,0.11,VENDA,USD,C002,RETAIL,BR,btc_planilha.xlsx,2025-08-13 17:52:37.219061+00:00
BTCX-00006716,2025-04-26 14:28:00+00:00,BTC,0.17,VENDA,USD,C004,DISTRIB,BR,btc_planilha.xlsx,2025-08-13 17:52:37.219125+00:00
BTCX-00006717,2025-04-26 18:39:00+00:00,BTC,0.37,VENDA,USD,C005,ONLINE,BR,btc_planilha.xlsx,2025-08-13 17:52:37.219184+00:00
BTCX-00006718,2025-04-26 13:23:00+00:00,BTC,0.49,COMPRA,USD,C003,DISTRIB,BR,btc_planilha.xlsx,2025-08-13 17:52:37.219243+00:00
BTCX-00006719,2025-04-26 16:47:00+00:00,BTC,0.38,COMPRA,USD,C007,ONLINE,BR,btc_planilha.xlsx,2025-08-13 17:52:37.219297+00:00
BTCX-00006720,2025-04-26 10:44:00+00:00,BTC,0.04,VENDA,USD,C008,RETAIL,BR,btc_planilha.xlsx,2025-08-13 17:52:37.219348+00:00
BTCX-00006721,2025-04-26 17:16:00+00:00,BTC,0.27,VENDA,USD,C002,RETAIL,EU,btc_planilha.xlsx,2025-08-13 17:52:37.219399+00:00
BTCX-00006722,2025-04-26 17:42:00+00:00,BTC,0.47,VENDA,USD,C003,RETAIL,BR,btc_planilha.xlsx,2025-08-13 17:52:37.219452+00:00
BTCX-00006723,2025-04-26 11:04:00+00:00,BTC,0.16,VENDA,USD,C003,RETAIL,US,btc_planilha.xlsx,2025-08-13 17:52:37.219504+00:00
BTCX-00006724,2025-04-26 10:32:00+00:00,BTC,0.43,COMPRA,USD,C006,ONLINE,EU,btc_planilha.xlsx,2025-08-13 17:52:37.219557+00:00
BTCX-00006725,2025-04-26 16:46:00+00:00,BTC,0.45,COMPRA,USD,C010,RETAIL,US,btc_planilha.xlsx,2025-08-13 17:52:37.219615+00:00
BTCX-00006726,2025-04-26 20:59:00+00:00,BTC,0.35,COMPRA,USD,C003,ONLINE,BR,btc_planilha.xlsx,2025-08-13 17:52:37.219675+00:00
BTCX-00006727,2025-04-26 11:42:00+00:00,BTC,0.27,VENDA,USD,C009,ONLINE,US,btc_planilha.xlsx,2025-08-13 17:52:37.219738+00:00
BTCX-00006728,2025-04-26 18:31:00+00:00,BTC,0.43,COMPRA,USD,C004,ONLINE,US,btc_planilha.xlsx,2025-08-13 17:52:37.219793+00:00
BTCX-00006729,2025-04-26 14:18:00+00:00,BTC,0.35,COMPRA,USD,C003,RETAIL,EU,btc_planilha.xlsx,2025-08-13 17:52:37.219846+00:00
BTCX-00006730,2025-04-26 16:58:00+00:00,BTC,0.36,COMPRA,USD,C002,RETAIL,EU,btc_planilha.xlsx,2025-08-13 17:52:37.219898+00:00
BTCX-00006731,2025-04-26 11:04:00+00:00,BTC,0.49,VENDA,USD,C003,DISTRIB,EU,btc_planilha.xlsx,2025-08-13 17:52:37.219950+00:00
BTCX-00006732,2025-04-27 18:46:00+00:00,BTC,0.35,VENDA,USD,C001,DISTRIB,US,btc_planilha.xlsx,2025-08-13 17:52:37.220013+00:00
BTCX-00006733,2025-04-27 15:00:00+00:00,BTC,0.19,COMPRA,USD,C010,RETAIL,BR,btc_planilha.xlsx,2025-08-13 17:52:37.220071+00:00
BTCX-00006734,2025-04-27 16:06:00+00:00,BTC,0.31,VENDA,USD,C005,RETAIL,US,btc_planilha.xlsx,2025-08-13 17:52:37.220128+00:00
BTCX-00006735,2025-04-27 11:05:00+00:00,BTC,0.17,VENDA,USD,C009,ONLINE,US,btc_planilha.xlsx,2025-08-13 17:52:37.220187+00:00
BTCX-00006736,2025-04-27 11:31:00+00:00,BTC,0.22,COMPRA,USD,C009,DISTRIB,US,btc_planilha.xlsx,2025-08-13 17:52:37.220244+00:00
BTCX-00006737,2025-04-27 11:39:00+00:00,BTC,0.12,VENDA,USD,C009,DISTRIB,US,btc_planilha.xlsx,2025-08-13 17:52:37.220297+00:00
BTCX-00006738,2025-04-27 18:58:00+00:00,BTC,0.33,VENDA,USD,C003,RETAIL,EU,btc_planilha.xlsx,2025-08-13 17:52:37.220348+00:00
BTCX-00006739,2025-04-27 17:29:00+00:00,BTC,0.31,VENDA,USD,C007,DISTRIB,US,btc_planilha.xlsx,2025-08-13 17:52:37.220400+00:00
BTCX-00006740,2025-04-27 14:32:00+00:00,BTC,0.17,VENDA,USD,C002,DISTRIB,BR,btc_planilha.xlsx,2025-08-13 17:52:37.220451+00:00
BTCX-00006741,2025-04-27 12:17:00+00:00,BTC,0.01,COMPRA,USD,C008,RETAIL,BR,btc_planilha.xlsx,2025-08-13 17:52:37.220503+00:00
BTCX-00006742,2025-04-27 20:59:00+00:00,BTC,0.38,COMPRA,USD,C002,DISTRIB,BR,btc_planilha.xlsx,2025-08-13 17:52:37.220557+00:00
BTCX-00006743,2025-04-27 20:21:00+00:00,BTC,0.39,VENDA,USD,C006,ONLINE,EU,btc_planilha.xlsx,2025-08-13 17:52:37.220614+00:00
BTCX-00006744,2025-04-27 16:21:00+00:00,BTC,0.43,COMPRA,USD,C003,RETAIL,EU,btc_planilha.xlsx,2025-08-13 17:52:37.220673+00:00
BTCX-00006745,2025-04-27 12:16:00+00:00,BTC,0.25,COMPRA,USD,C003,RETAIL,EU,btc_planilha.xlsx,2025-08-13 17:52:37.220733+00:00
BTCX-00006746,2025-04-28 10:09:00+00:00,BTC,0.18,VENDA,USD,C005,DISTRIB,US,btc_planilha.xlsx,2025-08-13 17:52:37.220794+00:00
BTCX-00006747,2025-04-28 18:15:00+00:00,BTC,0.28,VENDA,USD,C003,DISTRIB,BR,btc_planilha.xlsx,2025-08-13 17:52:37.220847+00:00
BTCX-00006748,2025-04-28 10:23:00+00:00,BTC,0.27,VENDA,USD,C002,ONLINE,EU,btc_planilha.xlsx,2025-08-13 17:52:37.220899+00:00
BTCX-00006749,2025-04-28 11:44:00+00:00,BTC,0.16,COMPRA,USD,C005,DISTRIB,BR,btc_planilha.xlsx,2025-08-13 17:52:37.220951+00:00
BTCX-00006750,2025-04-28 19:26:00+00:00,BTC,0.22,VENDA,USD,C008,RETAIL,BR,btc_planilha.xlsx,2025-08-13 17:52:37.221007+00:00
BTCX-00006751,2025-04-28 14:14:00+00:00,BTC,0.07,VENDA,USD,C004,ONLINE,BR,btc_planilha.xlsx,2025-08-13 17:52:37.221063+00:00
BTCX-00006752,2025-04-28 20:08:00+00:00,BTC,0.29,VENDA,USD,C007,ONLINE,BR,btc_planilha.xlsx,2025-08-13 17:52:37.221121+00:00
BTCX-00006753,2025-04-28 09:13:00+00:00,BTC,0.29,COMPRA,USD,C001,RETAIL,EU,btc_planilha.xlsx,2025-08-13 17:52:37.221177+00:00
