transaction_id,data_hora,commodity_code,quantidade,tipo_operacao,unidade,moeda,cliente_id,canal,mercado,arquivo_origem,importado_em
COM-00010826,2025-05-30 10:20:00+00:00,COFFEE,25.0,COMPRA,kg,USD,C010,DISTRIB,BR,commodities_operacional.sql,2025-08-13 17:52:37.855010+00:00
COM-00010827,2025-05-30 12:30:00+00:00,SILVER,39.0,COMPRA,oz,USD,C002,DISTRIB,BR,commodities_operacional.sql,2025-08-13 17:52:37.855061+00:00
COM-00010828,2025-05-30 20:52:00+00:00,OIL,46.0,COMPRA,bbl,USD,C010,RETAIL,US,commodities_operacional.sql,2025-08-13 17:52:37.855113+00:00
COM-00010829,2025-05-30 18:27:00+00:00,SILVER,43.0,VENDA,oz,USD,C008,ONLINE,BR,commodities_operacional.sql,2025-08-13 17:52:37.855164+00:00
COM-00010830,2025-05-30 16:14:00+00:00,SILVER,47.0,COMPRA,oz,USD,C003,RETAIL,EU,commodities_operacional.sql,2025-08-13 17:52:37.855213+00:00
COM-00010831,2025-05-30 18:54:00+00:00,SILVER,26.0,COMPRA,oz,USD,C008,RETAIL,EU,commodities_operacional.sql,2025-08-13 17:52:37.855264+00:00
COM-00010832,2025-05-30 16:16:00+00:00,OIL,12.0,COMPRA,bbl,USD,C009,DISTRIB,EU,commodities_operacional.sql,2025-08-13 17:52:37.855315+00:00
COM-00010833,2025-05-30 11:52:00+00:00,COFFEE,44.0,VENDA,kg,USD,C010,RETAIL,BR,commodities_operacional.sql,2025-08-13 17:52:37.855360+00:00
COM-00010834,2025-05-30 12:40:00+00:00,GOLD,33.0,COMPRA,oz,USD,C005,ONLINE,US,commodities_operacional.sql,2025-08-13 17:52:37.855404+00:00
COM-00010835,2025-05-30 14:28:00+00:00,COFFEE,36.0,COMPRA,kg,USD,C005,ONLINE,US,commodities_operacional.sql,2025-08-13 17:52:37.855451+00:00
COM-00010836,2025-05-30 15:25:00+00:00,GOLD,12.0,VENDA,oz,USD,C008,DISTRIB,BR,commodities_operacional.sql,2025-08-13 17:52:37.855495+00:00
COM-00010837,2025-05-30 15:57:00+00:00,SILVER,39.0,COMPRA,oz,USD,C006,DISTRIB,EU,commodities_operacional.sql,2025-08-13 17:52:37.855539+00:00
COM-00010838,2025-05-30 20:45:00+00:00,SILVER,44.0,VENDA,oz,USD,C008,DISTRIB,BR,commodities_operacional.sql,2025-08-13 17:52:37.855583+00:00
COM-00010839,2025-05-30 10:46:00+00:00,SILVER,22.0,COMPRA,oz,USD,C010,ONLINE,EU,commodities_operacional.sql,2025-08-13 17:52:37.855631+00:00
COM-00010840,2025-05-30 12:49:00+00:00,OIL,21.0,VENDA,bbl,USD,C007,DISTRIB,US,commodities_operacional.sql,2025-08-13 17:52:37.855680+00:00
COM-00010841,2025-05-30 11:30:00+00:00,OIL,35.0,VENDA,bbl,USD,C007,ONLINE,BR,commodities_operacional.sql,2025-08-13 17:52:37.855728+00:00
COM-00010842,2025-05-30 12:54:00+00:00,OIL,20.0,COMPRA,bbl,USD,C001,DISTRIB,US,commodities_operacional.sql,2025-08-13 17:52:37.855778+00:00
COM-00010843,2025-05-30 17:07:00+00:00,SILVER,45.0,COMPRA,oz,USD,C010,RETAIL,US,commodities_operacional.sql,2025-08-13 17:52:37.855829+00:00
COM-00010844,2025-05-31 16:18:00+00:00,SILVER,26.0,VENDA,oz,USD,C007,DISTRIB,EU,commodities_operacional.sql,2025-08-13 17:52:37.855882+00:00
COM-00010845,2025-05-31 10:47:00+00:00,SILVER,49.0,COMPRA,oz,USD,C001,ONLINE,US,commodities_operacional.sql,2025-08-13 17:52:37.855931+00:00
COM-00010846,2025-05-31 10:01:00+00:00,OIL,49.0,COMPRA,bbl,USD,C010,RETAIL,BR,commodities_operacional.sql,2025-08-13 17:52:37.855976+00:00
COM-00010847,2025-05-31 13:54:00+00:00,OIL,32.0,COMPRA,bbl,USD,C003,ONLINE,US,commodities_operacional.sql,2025-08-13 17:52:37.856021+00:00
COM-00010848,2025-05-31 17:31:00+00:00,SILVER,13.0,COMPRA,oz,USD,C010,DISTRIB,EU,commodities_operacional.sql,2025-08-13 17:52:37.856071+00:00
COM-00010849,2025-05-31 15:51:00+00:00,GOLD,18.0,COMPRA,oz,USD,C008,ONLINE,US,commodities_operacional.sql,2025-08-13 17:52:37.856120+00:00
COM-00010850,2025-05-31 09:47:00+00:00,GOLD,21.0,VENDA,oz,USD,C008,ONLINE,US,commodities_operacional.sql,2025-08-13 17:52:37.856169+00:00
COM-00010851,2025-05-31 18:22:00+00:00,SILVER,23.0,VENDA,oz,USD,C004,ONLINE,BR,commodities_operacional.sql,2025-08-13 17:52:37.856218+00:00
COM-00010852,2025-05-31 09:45:00+00:00,COFFEE,34.0,VENDA,kg,USD,C004,DISTRIB,BR,commodities_operacional.sql,2025-08-13 17:52:37.856268+00:00
COM-00010853,2025-05-31 10:55:00+00:00,GOLD,33.0,VENDA,oz,USD,C009,ONLINE,US,commodities_operacional.sql,2025-08-13 17:52:37.856317+00:00
COM-00010854,2025-05-31 09:30:00+00:00,SILVER,21.0,VENDA,oz,USD,C005,DISTRIB,EU,commodities_operacional.sql,2025-08-13 17:52:37.856364+00:00
COM-00010855,2025-05-31 09:37:00+00:00,OIL,42.0,COMPRA,bbl,USD,C005,DISTRIB,US,commodities_operacional.sql,2025-08-13 17:52:37.856409+00:00
COM-00010856,2025-05-31 20:05:00+00:00,COFFEE,36.0,VENDA,kg,USD,C010,ONLINE,US,commodities_operacional.sql,2025-08-13 17:52:37.856453+00:00
COM-00010857,2025-05-31 14:25:00+00:00,SILVER,40.0,COMPRA,oz,USD,C010,RETAIL,US,commodities_operacional.sql,2025-08-13 17:52:37.856498+00:00
COM-00010858,2025-05-31 14:04:00+00:00,SILVER,38.0,COMPRA,oz,USD,C005,DISTRIB,US,commodities_operacional.sql,2025-08-13 17:52:37.856544+00:00
COM-00010859,2025-05-31 11:19:00+00:00,OIL,14.0,VENDA,bbl,USD,C010,RETAIL,EU,commodities_operacional.sql,2025-08-13 17:52:37.856589+00:00
COM-00010860,2025-05-31 19:46:00+00:00,GOLD,13.0,COMPRA,oz,USD,C004,RETAIL,US,commodities_operacional.sql,2025-08-13 17:52:37.856635+00:00
COM-00010861,2025-05-31 18:53:00+00:00,OIL,11.0,VENDA,bbl,USD,C006,ONLINE,BR,commodities_operacional.sql,2025-08-13 17:52:37.856685+00:00
COM-00010862,2025-05-31 20:18:00+00:00,COFFEE,26.0,COMPRA,kg,USD,C005,RETAIL,BR,commodities_operacional.sql,2025-08-13 17:52:37.856741+00:00
COM-00010863,2025-05-31 15:36:00+00:00,SILVER,24.0,VENDA,oz,USD,C005,ONLINE,EU,commodities_operacional.sql,2025-08-13 17:52:37.856795+00:00
COM-00010864,2025-05-31 20:30:00+00:00,OIL,50.0,COMPRA,bbl,USD,C002,ONLINE,US,commodities_operacional.sql,2025-08-13 17:52:37.856843+00:00
COM-00010865,2025-06-01 20:32:00+00:00,SILVER,47.0,COMPRA,oz,USD,C008,ONLINE,EU,commodities_operacional.sql,2025-08-13 17:52:37.856897+00:00
COM-00010866,2025-06-01 16:38:00+00:00,OIL,19.0,COMPRA,bbl,USD,C009,DISTRIB,BR,commodities_operacional.sql,2025-08-13 17:52:37.856944+00:00
COM-00010867,2025-06-01 16:51:00+00:00,GOLD,35.0,VENDA,oz,USD,C003,RETAIL,US,commodities_operacional.sql,2025-08-13 17:52:37.856990+00:00
COM-00010868,2025-06-01 18:02:00+00:00,OIL,13.0,VENDA,bbl,USD,C006,DISTRIB,BR,commodities_operacional.sql,2025-08-13 17:52:37.857039+00:00
COM-00010869,2025-06-01 11:33:00+00:00,COFFEE,19.0,COMPRA,kg,USD,C007,RETAIL,US,commodities_operacional.sql,2025-08-13 17:52:37.857089+00:00
COM-00010870,2025-06-01 18:07:00+00:00,OIL,35.0,COMPRA,bbl,USD,C004,RETAIL,EU,commodities_operacional.sql,2025-08-13 17:52:37.857140+00:00
COM-00010871,2025-06-01 09:20:00+00:00,SILVER,18.0,VENDA,oz,USD,C010,DISTRIB,EU,commodities_operacional.sql,2025-08-13 17:52:37.857192+00:00
COM-00010872,2025-06-01 16:40:00+00:00,OIL,25.0,VENDA,bbl,USD,C007,DISTRIB,EU,commodities_operacional.sql,2025-08-13 17:52:37.857242+00:00
COM-00010873,2025-06-01 15:54:00+00:00,SILVER,46.0,COMPRA,oz,USD,C010,DISTRIB,BR,commodities_operacional.sql,2025-08-13 17:52:37.857292+00:00
COM-00010874,2025-06-01 14:19:00+00:00,COFFEE,19.0,VENDA,kg,USD,C006,RETAIL,US,commodities_operacional.sql,2025-08-13 17:52:37.857339+00:00
COM-00010875,2025-06-01 19:38:00+00:00,COFFEE,47.0,COMPRA,kg,USD,C002,RETAIL,EU,commodities_operacional.sql,2025-08-13 17:52:37.857385+00:00
COM-00010876,2025-06-01 19:15:00+00:00,COFFEE,22.0,VENDA,kg,USD,C006,DISTRIB,US,commodities_operacional.sql,2025-08-13 17:52:37.857431+00:00
COM-00010877,2025-06-01 14:35:00+00:00,SILVER,19.0,VENDA,oz,USD,C010,ONLINE,EU,commodities_operacional.sql,2025-08-13 17:52:37.857475+00:00
COM-00010878,2025-06-01 13:06:00+00:00,OIL,32.0,VENDA,bbl,USD,C010,RETAIL,BR,commodities_operacional.sql,2025-08-13 17:52:37.857519+00:00
COM-00010879,2025-06-01 15:25:00+00:00,OIL,13.0,VENDA,bbl,USD,C003,DISTRIB,EU,commodities_operacional.sql,2025-08-13 17:52:37.857564+00:00
COM-00010880,2025-06-01 16:46:00+00:00,OIL,42.0,COMPRA,bbl,USD,C008,RETAIL,BR,commodities_operacional.sql,2025-08-13 17:52:37.857610+00:00
COM-00010881,2025-06-01 18:22:00+00:00,COFFEE,11.0,VENDA,kg,USD,C002,RETAIL,BR,commodities_operacional.sql,2025-08-13 17:52:37.857658+00:00
COM-00010882,2025-06-01 11:29:00+00:00,SILVER,42.0,VENDA,oz,USD,C003,DISTRIB,US,commodities_operacional.sql,2025-08-13 17:52:37.857706+00:00
COM-00010883,2025-06-01 11:36:00+00:00,COFFEE,12.0,VENDA,kg,USD,C002,DISTRIB,EU,commodities_operacional.sql,2025-08-13 17:52:37.857756+00:00
COM-00010884,2025-06-01 19:33:00+00:00,COFFEE,26.0,COMPRA,kg,USD,C005,RETAIL,US,commodities_operacional.sql,2025-08-13 17:52:37.857806+00:00
COM-00010885,2025-06-01 13:39:00+00:00,OIL,36.0,VENDA,bbl,USD,C001,ONLINE,US,commodities_operacional.sql,2025-08-13 17:52:37.857852+00:00
COM-00010886,2025-06-02 10:38:00+00:00,SILVER,50.0,COMPRA,oz,USD,C008,ONLINE,BR,commodities_operacional.sql,2025-08-13 17:52:37.857903+00:00
COM-00010887,2025-06-02 14:02:00+00:00,GOLD,43.0,COMPRA,oz,USD,C008,ONLINE,US,commodities_operacional.sql,2025-08-13 17:52:37.857949+00:00
COM-00010888,2025-06-02 13:10:00+00:00,GOLD,32.0,VENDA,oz,USD,C007,RETAIL,BR,commodities_operacional.sql,2025-08-13 17:52:37.857994+00:00
COM-00010889,2025-06-02 17:12:00+00:00,SILVER,31.0,COMPRA,oz,USD,C003,ONLINE,EU,commodities_operacional.sql,2025-08-13 17:52:37.858044+00:00
COM-00010890,2025-06-02 20:13:00+00:00,GOLD,32.0,COMPRA,oz,USD,C002,DISTRIB,EU,commodities_operacional.sql,2025-08-13 17:52:37.858093+00:00
COM-00010891,2025-06-02 15:15:00+00:00,COFFEE,42.0,VENDA,kg,USD,C003,DISTRIB,EU,commodities_operacional.sql,2025-08-13 17:52:37.858143+00:00
COM-00010892,2025-06-02 12:43:00+00:00,COFFEE,15.0,COMPRA,kg,USD,C008,DISTRIB,US,commodities_operacional.sql,2025-08-13 17:52:37.858192+00:00
COM-00010893,2025-06-02 19:19:00+00:00,SILVER,20.0,COMPRA,oz,USD,C007,DISTRIB,EU,commodities_operacional.sql,2025-08-13 17:52:37.858244+00:00
COM-00010894,2025-06-02 17:11:00+00:00,SILVER,22.0,VENDA,oz,USD,C010,RETAIL,BR,commodities_operacional.sql,2025-08-13 17:52:37.858297+00:00
COM-00010895,2025-06-02 10:17:00+00:00,OIL,25.0,VENDA,bbl,USD,C005,ONLINE,BR,commodities_operacional.sql,2025-08-13 17:52:37.858348+00:00
COM-00010896,2025-06-02 11:51:00+00:00,COFFEE,29.0,COMPRA,kg,USD,C005,RETAIL,EU,commodities_operacional.sql,2025-08-13 17:52:37.858403+00:00
COM-00010897,2025-06-02 15:33:00+00:00,SILVER,26.0,VENDA,oz,USD,C005,RETAIL,BR,commodities_operacional.sql,2025-08-13 17:52:37.858463+00:00
COM-00010898,2025-06-02 09:24:00+00:00,GOLD,12.0,COMPRA,oz,USD,C006,ONLINE,EU,commodities_operacional.sql,2025-08-13 17:52:37.858513+00:00
COM-00010899,2025-06-02 18:59:00+00:00,OIL,34.0,COMPRA,bbl,USD,C004,ONLINE,EU,commodities_operacional.sql,2025-08-13 17:52:37.858565+00:00
COM-00010900,2025-06-02 14:24:00+00:00,COFFEE,37.0,COMPRA,kg,USD,C006,DISTRIB,BR,commodities_operacional.sql,2025-08-13 17:52:37.858617+00:00
COM-00010901,2025-06-02 19:56:00+00:00,OIL,32.0,COMPRA,bbl,USD,C003,RETAIL,US,commodities_operacional.sql,2025-08-13 17:52:37.858667+00:00
COM-00010902,2025-06-02 20:24:00+00:00,COFFEE,31.0,COMPRA,kg,USD,C002,RETAIL,BR,commodities_operacional.sql,2025-08-13 17:52:37.858717+00:00
COM-00010903,2025-06-02 18:58:00+00:00,GOLD,22.0,VENDA,oz,USD,C003,RETAIL,US,commodities_operacional.sql,2025-08-13 17:52:37.858760+00:00
COM-00010904,2025-06-02 13:28:00+00:00,GOLD,38.0,VENDA,oz,USD,C010,ONLINE,US,commodities_operacional.sql,2025-08-13 17:52:37.858805+00:00
COM-00010905,2025-06-02 20:20:00+00:00,OIL,36.0,VENDA,bbl,USD,C009,ONLINE,EU,commodities_operacional.sql,2025-08-13 17:52:37.858865+00:00
COM-00010906,2025-06-02 11:22:00+00:00,COFFEE,24.0,COMPRA,kg,USD,C001,ONLINE,BR,commodities_operacional.sql,2025-08-13 17:52:37.858912+00:00
COM-00010907,2025-06-02 16:12:00+00:00,SILVER,44.0,COMPRA,oz,USD,C006,DISTRIB,US,commodities_operacional.sql,2025-08-13 17:52:37.858957+00:00
COM-00010908,2025-06-02 16:53:00+00:00,SILVER,40.0,COMPRA,oz,USD,C003,RETAIL,BR,commodities_operacional.sql,2025-08-13 17:52:37.859000+00:00
COM-00010909,2025-06-03 20:50:00+00:00,OIL,43.0,VENDA,bbl,USD,C008,RETAIL,US,commodities_operacional.sql,2025-08-13 17:52:37.859056+00:00
COM-00010910,2025-06-03 12:44:00+00:00,GOLD,49.0,COMPRA,oz,USD,C005,ONLINE,BR,commodities_operacional.sql,2025-08-13 17:52:37.859107+00:00
COM-00010911,2025-06-03 19:18:00+00:00,OIL,49.0,COMPRA,bbl,USD,C009,ONLINE,BR,commodities_operacional.sql,2025-08-13 17:52:37.859161+00:00
COM-00010912,2025-06-03 14:38:00+00:00,COFFEE,13.0,VENDA,kg,USD,C005,ONLINE,EU,commodities_operacional.sql,2025-08-13 17:52:37.859211+00:00
COM-00010913,2025-06-03 11:08:00+00:00,SILVER,23.0,VENDA,oz,USD,C004,RETAIL,BR,commodities_operacional.sql,2025-08-13 17:52:37.859260+00:00
COM-00010914,2025-06-03 12:14:00+00:00,GOLD,36.0,VENDA,oz,USD,C003,RETAIL,EU,commodities_operacional.sql,2025-08-13 17:52:37.859312+00:00
COM-00010915,2025-06-03 11:32:00+00:00,OIL,46.0,COMPRA,bbl,USD,C003,DISTRIB,US,commodities_operacional.sql,2025-08-13 17:52:37.859362+00:00
COM-00010916,2025-06-03 11:24:00+00:00,GOLD,43.0,COMPRA,oz,USD,C004,ONLINE,EU,commodities_operacional.sql,2025-08-13 17:52:37.859410+00:00
COM-00010917,2025-06-03 19:19:00+00:00,OIL,46.0,COMPRA,bbl,USD,C002,RETAIL,BR,commodities_operacional.sql,2025-08-13 17:52:37.859456+00:00
COM-00010918,2025-06-03 11:21:00+00:00,OIL,30.0,VENDA,bbl,USD,C004,RETAIL,US,commodities_operacional.sql,2025-08-13 17:52:37.859503+00:00
COM-00010919,2025-06-03 13:21:00+00:00,COFFEE,50.0,VENDA,kg,USD,C002,RETAIL,BR,commodities_operacional.sql,2025-08-13 17:52:37.859549+00:00
COM-00010920,2025-06-03 17:14:00+00:00,COFFEE,33.0,VENDA,kg,USD,C008,ONLINE,BR,commodities_operacional.sql,2025-08-13 17:52:37.859593+00:00
COM-00010921,2025-06-03 11:46:00+00:00,OIL,37.0,VENDA,bbl,USD,C009,RETAIL,EU,commodities_operacional.sql,2025-08-13 17:52:37.859640+00:00
COM-00010922,2025-06-03 18:27:00+00:00,SILVER,36.0,COMPRA,oz,USD,C003,ONLINE,BR,commodities_operacional.sql,2025-08-13 17:52:37.859689+00:00
COM-00010923,2025-06-03 10:51:00+00:00,GOLD,26.0,VENDA,oz,USD,C005,DISTRIB,US,commodities_operacional.sql,2025-08-13 17:52:37.859742+00:00
COM-00010924,2025-06-03 09:19:00+00:00,GOLD,45.0,VENDA,oz,USD,C001,RETAIL,EU,commodities_operacional.sql,2025-08-13 17:52:37.859792+00:00
COM-00010925,2025-06-03 15:14:00+00:00,GOLD,39.0,VENDA,oz,USD,C009,DISTRIB,BR,commodities_operacional.sql,2025-08-13 17:52:37.859840+00:00
COM-00010926,2025-06-03 13:58:00+00:00,COFFEE,43.0,COMPRA,kg,USD,C010,DISTRIB,US,commodities_operacional.sql,2025-08-13 17:52:37.859886+00:00
COM-00010927,2025-06-03 16:58:00+00:00,OIL,49.0,COMPRA,bbl,USD,C004,ONLINE,BR,commodities_operacional.sql,2025-08-13 17:52:37.859931+00:00
COM-00010928,2025-06-04 09:21:00+00:00,GOLD,39.0,COMPRA,oz,USD,C008,DISTRIB,EU,commodities_operacional.sql,2025-08-13 17:52:37.859982+00:00
COM-00010929,2025-06-04 12:36:00+00:00,COFFEE,15.0,VENDA,kg,USD,C009,DISTRIB,EU,commodities_operacional.sql,2025-08-13 17:52:37.860029+00:00
COM-00010930,2025-06-04 16:19:00+00:00,SILVER,44.0,VENDA,oz,USD,C006,DISTRIB,US,commodities_operacional.sql,2025-08-13 17:52:37.860074+00:00
COM-00010931,2025-06-04 20:09:00+00:00,SILVER,15.0,VENDA,oz,USD,C008,DISTRIB,US,commodities_operacional.sql,2025-08-13 17:52:37.860119+00:00
COM-00010932,2025-06-04 19:27:00+00:00,GOLD,30.0,VENDA,oz,USD,C001,ONLINE,EU,commodities_operacional.sql,2025-08-13 17:52:37.860169+00:00
COM-00010933,2025-06-04 11:18:00+00:00,OIL,31.0,VENDA,bbl,USD,C003,ONLINE,US,commodities_operacional.sql,2025-08-13 17:52:37.860219+00:00
COM-00010934,2025-06-04 10:52:00+00:00,SILVER,25.0,COMPRA,oz,USD,C006,RETAIL,US,commodities_operacional.sql,2025-08-13 17:52:37.860268+00:00
COM-00010935,2025-06-04 15:06:00+00:00,SILVER,44.0,COMPRA,oz,USD,C007,ONLINE,US,commodities_operacional.sql,2025-08-13 17:52:37.860318+00:00
COM-00010936,2025-06-04 10:58:00+00:00,COFFEE,23.0,COMPRA,kg,USD,C003,DISTRIB,BR,commodities_operacional.sql,2025-08-13 17:52:37.860362+00:00
COM-00010937,2025-06-04 12:46:00+00:00,OIL,14.0,VENDA,bbl,USD,C001,ONLINE,EU,commodities_operacional.sql,2025-08-13 17:52:37.860407+00:00
COM-00010938,2025-06-04 12:30:00+00:00,OIL,41.0,VENDA,bbl,USD,C005,RETAIL,EU,commodities_operacional.sql,2025-08-13 17:52:37.860454+00:00
COM-00010939,2025-06-04 20:50:00+00:00,COFFEE,40.0,VENDA,kg,USD,C002,DISTRIB,US,commodities_operacional.sql,2025-08-13 17:52:37.860499+00:00
COM-00010940,2025-06-04 20:33:00+00:00,OIL,48.0,VENDA,bbl,USD,C001,RETAIL,BR,commodities_operacional.sql,2025-08-13 17:52:37.860548+00:00
COM-00010941,2025-06-04 09:12:00+00:00,GOLD,18.0,COMPRA,oz,USD,C002,DISTRIB,US,commodities_operacional.sql,2025-08-13 17:52:37.860597+00:00
COM-00010942,2025-06-04 10:51:00+00:00,OIL,50.0,VENDA,bbl,USD,C001,RETAIL,US,commodities_operacional.sql,2025-08-13 17:52:37.860648+00:00
COM-00010943,2025-06-04 19:08:00+00:00,GOLD,19.0,COMPRA,oz,USD,C009,DISTRIB,EU,commodities_operacional.sql,2025-08-13 17:52:37.860702+00:00
COM-00010944,2025-06-04 11:17:00+00:00,COFFEE,17.0,VENDA,kg,USD,C003,DISTRIB,BR,commodities_operacional.sql,2025-08-13 17:52:37.860751+00:00
COM-00010945,2025-06-04 11:38:00+00:00,SILVER,49.0,VENDA,oz,USD,C010,DISTRIB,BR,commodities_operacional.sql,2025-08-13 17:52:37.860801+00:00
COM-00010946,2025-06-04 14:31:00+00:00,COFFEE,32.0,VENDA,kg,USD,C010,RETAIL,BR,commodities_operacional.sql,2025-08-13 17:52:37.860848+00:00
COM-00010947,2025-06-04 17:11:00+00:00,COFFEE,19.0,VENDA,kg,USD,C010,DISTRIB,EU,commodities_operacional.sql,2025-08-13 17:52:37.860892+00:00
COM-00010948,2025-06-05 13:56:00+00:00,OIL,43.0,VENDA,bbl,USD,C004,RETAIL,BR,commodities_operacional.sql,2025-08-13 17:52:37.860943+00:00
COM-00010949,2025-06-05 12:12:00+00:00,OIL,35.0,COMPRA,bbl,USD,C009,DISTRIB,EU,commodities_operacional.sql,2025-08-13 17:52:37.860989+00:00
COM-00010950,2025-06-05 09:01:00+00:00,GOLD,16.0,COMPRA,oz,USD,C005,RETAIL,BR,commodities_operacional.sql,2025-08-13 17:52:37.861034+00:00
COM-00010951,2025-06-05 19:26:00+00:00,SILVER,15.0,VENDA,oz,USD,C007,DISTRIB,BR,commodities_operacional.sql,2025-08-13 17:52:37.861079+00:00
COM-00010952,2025-06-05 11:55:00+00:00,OIL,18.0,COMPRA,bbl,USD,C001,RETAIL,US,commodities_operacional.sql,2025-08-13 17:52:37.861124+00:00
COM-00010953,2025-06-05 19:14:00+00:00,OIL,46.0,VENDA,bbl,USD,C009,RETAIL,BR,commodities_operacional.sql,2025-08-13 17:52:37.861173+00:00
COM-00010954,2025-06-05 10:00:00+00:00,COFFEE,25.0,VENDA,kg,USD,C004,RETAIL,US,commodities_operacional.sql,2025-08-13 17:52:37.861223+00:00
COM-00010955,2025-06-05 20:46:00+00:00,COFFEE,32.0,COMPRA,kg,USD,C001,ONLINE,US,commodities_operacional.sql,2025-08-13 17:52:37.861277+00:00
COM-00010956,2025-06-05 12:03:00+00:00,COFFEE,41.0,COMPRA,kg,USD,C010,ONLINE,BR,commodities_operacional.sql,2025-08-13 17:52:37.861327+00:00
COM-00010957,2025-06-05 11:53:00+00:00,OIL,47.0,COMPRA,bbl,USD,C008,ONLINE,EU,commodities_operacional.sql,2025-08-13 17:52:37.861372+00:00
COM-00010958,2025-06-05 16:15:00+00:00,SILVER,40.0,VENDA,oz,USD,C007,DISTRIB,US,commodities_operacional.sql,2025-08-13 17:52:37.861420+00:00
COM-00010959,2025-06-05 09:48:00+00:00,COFFEE,28.0,VENDA,kg,USD,C001,RETAIL,US,commodities_operacional.sql,2025-08-13 17:52:37.861464+00:00
COM-00010960,2025-06-05 11:57:00+00:00,OIL,10.0,COMPRA,bbl,USD,C003,DISTRIB,EU,commodities_operacional.sql,2025-08-13 17:52:37.861510+00:00
COM-00010961,2025-06-05 16:45:00+00:00,COFFEE,32.0,COMPRA,kg,USD,C007,RETAIL,BR,commodities_operacional.sql,2025-08-13 17:52:37.861560+00:00
COM-00010962,2025-06-05 18:37:00+00:00,OIL,47.0,COMPRA,bbl,USD,C010,RETAIL,EU,commodities_operacional.sql,2025-08-13 17:52:37.861609+00:00
COM-00010963,2025-06-05 19:01:00+00:00,OIL,18.0,COMPRA,bbl,USD,C009,ONLINE,BR,commodities_operacional.sql,2025-08-13 17:52:37.861658+00:00
COM-00010964,2025-06-05 11:43:00+00:00,OIL,35.0,VENDA,bbl,USD,C003,RETAIL,BR,commodities_operacional.sql,2025-08-13 17:52:37.861708+00:00
COM-00010965,2025-06-05 20:06:00+00:00,GOLD,35.0,VENDA,oz,USD,C008,ONLINE,EU,commodities_operacional.sql,2025-08-13 17:52:37.861757+00:00
COM-00010966,2025-06-05 16:36:00+00:00,OIL,25.0,COMPRA,bbl,USD,C005,RETAIL,BR,commodities_operacional.sql,2025-08-13 17:52:37.861805+00:00
COM-00010967,2025-06-05 14:22:00+00:00,COFFEE,12.0,VENDA,kg,USD,C003,RETAIL,US,commodities_operacional.sql,2025-08-13 17:52:37.861852+00:00
COM-00010968,2025-06-05 20:15:00+00:00,GOLD,13.0,VENDA,oz,USD,C010,RETAIL,EU,commodities_operacional.sql,2025-08-13 17:52:37.861897+00:00
COM-00010969,2025-06-05 09:43:00+00:00,COFFEE,13.0,COMPRA,kg,USD,C001,RETAIL,US,commodities_operacional.sql,2025-08-13 17:52:37.861941+00:00
COM-00010970,2025-06-05 20:36:00+00:00,SILVER,20.0,COMPRA,oz,USD,C007,RETAIL,EU,commodities_operacional.sql,2025-08-13 17:52:37.861986+00:00
COM-00010971,2025-06-06 16:10:00+00:00,GOLD,39.0,COMPRA,oz,USD,C006,RETAIL,EU,commodities_operacional.sql,2025-08-13 17:52:37.862034+00:00
COM-00010972,2025-06-06 19:32:00+00:00,GOLD,33.0,COMPRA,oz,USD,C005,DISTRIB,EU,commodities_operacional.sql,2025-08-13 17:52:37.862079+00:00
COM-00010973,2025-06-06 15:12:00+00:00,COFFEE,12.0,VENDA,kg,USD,C008,DISTRIB,US,commodities_operacional.sql,2025-08-13 17:52:37.862126+00:00
COM-00010974,2025-06-06 11:54:00+00:00,SILVER,28.0,COMPRA,oz,USD,C007,DISTRIB,BR,commodities_operacional.sql,2025-08-13 17:52:37.862176+00:00
COM-00010975,2025-06-06 13:39:00+00:00,OIL,46.0,COMPRA,bbl,USD,C001,DISTRIB,US,commodities_operacional.sql,2025-08-13 17:52:37.862225+00:00
COM-00010976,2025-06-06 18:22:00+00:00,COFFEE,46.0,VENDA,kg,USD,C004,ONLINE,EU,commodities_operacional.sql,2025-08-13 17:52:37.862276+00:00
COM-00010977,2025-06-06 10:27:00+00:00,OIL,41.0,COMPRA,bbl,USD,C003,ONLINE,EU,commodities_operacional.sql,2025-08-13 17:52:37.862326+00:00
COM-00010978,2025-06-06 13:01:00+00:00,OIL,21.0,VENDA,bbl,USD,C003,RETAIL,EU,commodities_operacional.sql,2025-08-13 17:52:37.862370+00:00
COM-00010979,2025-06-06 16:12:00+00:00,COFFEE,37.0,COMPRA,kg,USD,C005,RETAIL,US,commodities_operacional.sql,2025-08-13 17:52:37.862416+00:00
COM-00010980,2025-06-06 18:36:00+00:00,COFFEE,30.0,COMPRA,kg,USD,C006,ONLINE,US,commodities_operacional.sql,2025-08-13 17:52:37.862460+00:00
COM-00010981,2025-06-06 15:35:00+00:00,SILVER,47.0,VENDA,oz,USD,C006,DISTRIB,US,commodities_operacional.sql,2025-08-13 17:52:37.862505+00:00
COM-00010982,2025-06-06 12:26:00+00:00,GOLD,15.0,VENDA,oz,USD,C004,ONLINE,US,commodities_operacional.sql,2025-08-13 17:52:37.862556+00:00
COM-00010983,2025-06-06 14:16:00+00:00,SILVER,13.0,COMPRA,oz,USD,C005,DISTRIB,US,commodities_operacional.sql,2025-08-13 17:52:37.862606+00:00
